1.032532370973093805e-02,9.883863170817531740e-01
2.041298348381884509e+00,-7.858297279061929319e-02
9.007064358396681403e-01,-4.181718567918921159e-02
-3.746271113088901761e-02,-2.950856890322484105e-04
8.632961196810544635e-01,-5.326822802306976357e-01
2.081867023176725340e+00,5.725251104231043886e-01
5.611426778519738034e-01,4.237249251085050128e-01
9.441416091793486398e-01,-7.101254431067087758e-01
-1.890009862039919442e-02,3.684520329536459804e-01
1.757712121656001880e+00,3.416363521993357466e-01
-2.292849775304612314e-01,5.633113837279488667e-01
1.986365716888453425e+00,-2.466052931318862829e-01
1.453833621893897199e+00,-7.011244517239826335e-01
1.133223772768306548e+00,1.121654806740956412e+00
5.395849724981208739e-01,5.281738918946183858e-01
-3.630043617172136750e-01,1.089508348828854167e+00
2.776371444125257382e-01,1.192161106677439575e+00
2.589314818483650082e-01,8.530304975358493635e-01
-2.840028577513381003e-01,7.914907400590860398e-01
1.114718382193676360e+00,5.425382451126288252e-01
-6.520062641786481539e-01,6.102412500788754190e-01
4.332479000877188513e-01,-1.952423404249185868e-01
7.340191213634831291e-01,6.592571483328533155e-01
7.172106684287078426e-01,-4.615916854270229464e-01
-7.095908761216462857e-01,-6.559266284694564852e-02
-7.885154514641043999e-01,-3.084576331105429725e-01
6.593630065550126762e-01,3.229848505382176826e-01
2.151143069207520853e+00,6.423544226925437250e-02
1.843594993432274176e+00,7.929452307400203237e-02
1.418867506046595839e+00,-1.702050450735858589e-01
4.281370847285238534e-01,-1.378106483848927366e-01
1.104349214710911964e+00,-9.361631270498210755e-01
1.860520786617167577e+00,-1.682143132441860436e-02
4.487628612726822785e-01,-3.397196134253326338e-01
5.761958268434076019e-02,5.447255219096307499e-01
-1.710369198082845044e-01,9.996563869738496200e-01
1.709007292548053447e-01,9.862595359827176500e-01
1.631900594324831033e-01,2.267700249447754390e-01
-1.574798092667119565e-01,1.209309304292074949e-01
1.016163638230728417e+00,-6.047024213062599518e-01
1.433008757984820081e+00,-2.695147396465691347e-02
5.745426465270986327e-01,-3.527836356399612905e-01
-8.802913839529411533e-01,1.111191252808139684e-01
-1.036594762077351461e+00,1.956697980974589912e-01
1.016705522575565235e+00,3.571295780701467804e-01
8.714471552828599865e-01,1.291010719075783353e+00
6.410942453357540982e-01,1.457682644990585974e+00
-4.470624599596842996e-01,6.983108286769762474e-01
-9.807867888171186710e-01,2.429565211899869515e-01
8.036374977388215379e-01,1.806497297490396725e-01
1.482312784699562291e+00,-4.333762949251774091e-03
-2.909078026213522961e-01,-2.033287056475086285e-01
7.679602038574467882e-01,3.726804792397558352e-01
-5.232418263033374872e-01,7.022711712099994896e-01
2.305677289265510299e-01,4.013935424819692344e-01
1.628023364605883094e-01,2.173758876244428206e-01
5.671092944286049153e-01,9.272130088385581725e-01
-2.886265477217521691e-01,3.399730696207426406e-01
2.021261406147605300e-01,1.267706374225351595e+00
-8.783643407277683113e-02,5.301731918556078504e-01
6.639996466480009296e-01,7.283919653684500783e-01
-3.776959559315988813e-01,9.798297422376609500e-01
2.529185991647600051e-01,-1.405833166666569378e-01
1.226147045916288897e-01,-3.053597037795053870e-01
8.093815213202071313e-01,-7.430626522944451251e-01
1.182980080599001393e+00,-3.539872872605670517e-01
-2.005427340674926229e-01,9.490886915777595467e-01
1.583842775502025679e+00,-5.782330137796829472e-01
7.242862222474726330e-01,6.108166694640284611e-01
2.116994168419720435e+00,-5.994996782320793915e-01
2.623574553048816371e-01,8.644433213238743585e-01
-8.391177757720107433e-01,9.127921332861216319e-01
-9.019229860860313863e-01,6.040870163873537230e-02
2.017773991892834573e+00,1.647300416563281245e-01
2.121135240604285599e+00,4.584579777652386667e-01
4.052430608691814928e-01,-6.384779756484503244e-01
3.362964801446846619e-01,1.089533609833980954e+00
1.774207041677521302e+00,4.133182338306049530e-01
6.722039088569624621e-01,-4.538506590400045448e-01
1.266323900117686918e+00,-4.903941313461337437e-01
-1.201136540523274204e-01,1.204352868293913748e+00
-5.878524176963781933e-01,9.949975168179793217e-01
1.309161789768775952e+00,-2.414971434233562364e-01
-8.930879041222612447e-01,4.530549630558260432e-01
-9.073876802681440923e-01,-2.805814992842676769e-01
9.209415730169251413e-02,3.620427705623086023e-02
1.858267986323366150e-01,-5.513349185063194657e-02
7.309420291450959839e-01,3.506298318410074888e-01
1.696027941621046864e+00,-1.930733185286053200e-01
5.422797692252001589e-01,-1.742111366290478580e-01
1.676060037312248729e+00,-3.866609686603619256e-01
-7.968191659132728422e-01,6.495552186093865865e-01
2.885110111952624568e-01,8.175174349095704063e-01
1.400327967266845164e+00,-7.334830223178689934e-01
1.114994274410573416e+00,5.895945892895801954e-01
1.746470771437221847e+00,5.412399533969263210e-01
2.717629795640323365e-01,-6.082008733647876753e-01
8.568469369815598924e-01,-3.967766133919620186e-01
-1.264048622632525376e+00,3.739064849601972940e-01
-1.238857328203878172e+00,2.059739448629341330e-01
